playerDeck,opponentDeck,ID 1,ID 2,Filter,Rank,playerDeck,opponentDeck,muWin,muGames,muWR
Pantheon/Taric (DE/MT),Miss Fortune/Quinn,Pantheon/Taric (DE/MT)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Miss Fortune/Quinn (BW/DE),174,290,0.60
Pantheon/Taric (DE/MT),Nami/Twisted Fate (BW/PZ),Pantheon/Taric (DE/MT)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Nami/Twisted Fate (BW/PZ),42,67,0.63
Pantheon/Taric (DE/MT),Pantheon (DE/MT),Pantheon/Taric (DE/MT)Pantheon (DE/MT),Pantheon (DE/MT)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Pantheon (DE/MT),31,60,0.52
Pantheon/Taric (DE/MT),Pantheon/Shyvana,Pantheon/Taric (DE/MT)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Pantheon/Shyvana (DE/MT),56,109,0.51
Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT),48,96,0.50
Pantheon/Taric (DE/MT),Pyke/Rek'Sai,Pantheon/Taric (DE/MT)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Pyke/Rek'Sai (SH/BW),111,216,0.51
Pantheon/Taric (DE/MT),Senna/Veigar,Pantheon/Taric (DE/MT)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Senna/Veigar (SI/BC),211,326,0.65
Pantheon/Taric (DE/MT),SunDisc,Pantheon/Taric (DE/MT)Azir/Xerath (SH),Azir/Xerath (SH)Pantheon/Taric (DE/MT),1,Masters,Pantheon/Taric (DE/MT),Azir/Xerath (SH),55,77,0.71
Pantheon/Taric (DE/MT),Taliyah/Ziggs,Pantheon/Taric (DE/MT)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Taliyah/Ziggs (BC/SH),29,61,0.48
Pantheon/Taric (DE/MT),Trundle/Tryndamere (FR/SI),Pantheon/Taric (DE/MT)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Trundle/Tryndamere (FR/SI),83,143,0.58
Pantheon/Taric (DE/MT),Xerath/Zilean (BC/SH),Pantheon/Taric (DE/MT)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Pantheon/Taric (DE/MT),2,Masters,Pantheon/Taric (DE/MT),Xerath/Zilean (BC/SH),103,155,0.66
Pyke/Rek'Sai,Ahri/Kennen (DE/IO),Pyke/Rek'Sai (SH/BW)Ahri/Kennen (DE/IO),Ahri/Kennen (DE/IO)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Ahri/Kennen (DE/IO),16,42,0.38
Pyke/Rek'Sai,Ahri/Kennen (IO),Pyke/Rek'Sai (SH/BW)Ahri/Kennen (IO),Ahri/Kennen (IO)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Ahri/Kennen (IO),20,43,0.47
Pyke/Rek'Sai,Ahri/Kennen (IO/NX),Pyke/Rek'Sai (SH/BW)Ahri/Kennen (IO/NX),Ahri/Kennen (IO/NX)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Ahri/Kennen (IO/NX),21,67,0.31
Pyke/Rek'Sai,Ahri/Kennen (IO/SH),Pyke/Rek'Sai (SH/BW)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Ahri/Kennen (IO/SH),273,829,0.33
Pyke/Rek'Sai,Ahri/Kennen (IO/SI),Pyke/Rek'Sai (SH/BW)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Ahri/Kennen (IO/SI),162,434,0.37
Pyke/Rek'Sai,Ahri/Lulu (IO/PZ),Pyke/Rek'Sai (SH/BW)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Ahri/Lulu (IO/PZ),57,131,0.44
Pyke/Rek'Sai,Akshan/Sivir (DE/SH),Pyke/Rek'Sai (SH/BW)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Akshan/Sivir (DE/SH),89,184,0.48
Pyke/Rek'Sai,Anivia (FR/SI),Pyke/Rek'Sai (SH/BW)Anivia (FR/SI),Anivia (FR/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Anivia (FR/SI),116,218,0.53
Pyke/Rek'Sai,Ashe/LeBlanc,Pyke/Rek'Sai (SH/BW)Ashe/LeBlanc (FR/NX),Ashe/LeBlanc (FR/NX)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Ashe/LeBlanc (FR/NX),49,81,0.60
Pyke/Rek'Sai,Aurelion Sol/Trundle,Pyke/Rek'Sai (SH/BW)Aurelion Sol/Trundle (FR/MT),Aurelion Sol/Trundle (FR/MT)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Aurelion Sol/Trundle (FR/MT),31,43,0.72
Pyke/Rek'Sai,Aurelion Sol/Zoe (FR/MT),Pyke/Rek'Sai (SH/BW)Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Zoe (FR/MT)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Aurelion Sol/Zoe (FR/MT),66,90,0.73
Pyke/Rek'Sai,Azir/Irelia,Pyke/Rek'Sai (SH/BW)Azir/Irelia (SH/IO),Azir/Irelia (SH/IO)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Azir/Irelia (SH/IO),64,106,0.60
Pyke/Rek'Sai,BandleTree,Pyke/Rek'Sai (SH/BW)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Poppy/Ziggs/Kennen (NX/SI),91,164,0.56
Pyke/Rek'Sai,Braum/Vladimir,Pyke/Rek'Sai (SH/BW)Braum/Vladimir (FR/NX),Braum/Vladimir (FR/NX)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Braum/Vladimir (FR/NX),21,35,0.60
Pyke/Rek'Sai,Caitlyn/Senna,Pyke/Rek'Sai (SH/BW)Caitlyn/Senna (PZ/SI),Caitlyn/Senna (PZ/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Caitlyn/Senna (PZ/SI),27,44,0.61
Pyke/Rek'Sai,Caitlyn/Teemo (BC/PZ),Pyke/Rek'Sai (SH/BW)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Caitlyn/Teemo (BC/PZ),129,199,0.65
Pyke/Rek'Sai,Championless (FR/PZ),Pyke/Rek'Sai (SH/BW)Poros (FR/PZ),Poros (FR/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Poros (FR/PZ),286,551,0.52
Pyke/Rek'Sai,Darius/Elise,Pyke/Rek'Sai (SH/BW)Darius/Elise (NX/SI),Darius/Elise (NX/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Darius/Elise (NX/SI),24,57,0.42
Pyke/Rek'Sai,Diana/Nocturne,Pyke/Rek'Sai (SH/BW)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Diana/Nocturne (MT/SI),83,163,0.51
Pyke/Rek'Sai,Diana/Zoe (BC/MT),Pyke/Rek'Sai (SH/BW)Diana/Zoe (BC/MT),Diana/Zoe (BC/MT)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Diana/Zoe (BC/MT),112,213,0.53
Pyke/Rek'Sai,Dragons (DE/MT),Pyke/Rek'Sai (SH/BW)Shivana/Aurelion Sol (DE/MT),Shivana/Aurelion Sol (DE/MT)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Shivana/Aurelion Sol (DE/MT),35,58,0.60
Pyke/Rek'Sai,Draven/Rumble (NX/PZ),Pyke/Rek'Sai (SH/BW)Draven/Rumble (NX/PZ),Draven/Rumble (NX/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Draven/Rumble (NX/PZ),139,302,0.46
Pyke/Rek'Sai,Ekko/Zilean,Pyke/Rek'Sai (SH/BW)Ekko/Zilean (PZ/SH),Ekko/Zilean (PZ/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Ekko/Zilean (PZ/SH),58,129,0.45
Pyke/Rek'Sai,Elise (FR/SI),Pyke/Rek'Sai (SH/BW)Elise (FR/SI),Elise (FR/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Elise (FR/SI),27,39,0.69
Pyke/Rek'Sai,Elise (NX/SI),Pyke/Rek'Sai (SH/BW)Elise (NX/SI),Elise (NX/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Elise (NX/SI),152,323,0.47
Pyke/Rek'Sai,Elise/Ezreal/Kindred,Pyke/Rek'Sai (SH/BW)Elise/Ezreal/Kindred (PZ/SI),Elise/Ezreal/Kindred (PZ/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Elise/Ezreal/Kindred (PZ/SI),20,46,0.43
Pyke/Rek'Sai,Elise/Kindred (FR/SI),Pyke/Rek'Sai (SH/BW)Elise/Kindred (FR/SI),Elise/Kindred (FR/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Elise/Kindred (FR/SI),23,36,0.64
Pyke/Rek'Sai,Elise/Kindred (PZ/SI),Pyke/Rek'Sai (SH/BW)Elise/Kindred (PZ/SI),Elise/Kindred (PZ/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Elise/Kindred (PZ/SI),102,174,0.59
Pyke/Rek'Sai,Elise/Kindred/Vi,Pyke/Rek'Sai (SH/BW)Elise/Kindred/Vi (SI/PZ),Elise/Kindred/Vi (SI/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Elise/Kindred/Vi (SI/PZ),103,181,0.57
Pyke/Rek'Sai,Elise/Trundle,Pyke/Rek'Sai (SH/BW)Elise/Trundle (FR/SI),Elise/Trundle (FR/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Elise/Trundle (FR/SI),97,218,0.44
Pyke/Rek'Sai,Ezreal/Karma,Pyke/Rek'Sai (SH/BW)Ezreal/Karma (PZ/IO),Ezreal/Karma (PZ/IO)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Ezreal/Karma (PZ/IO),15,31,0.48
Pyke/Rek'Sai,Ezreal/Teemo (FR/PZ),Pyke/Rek'Sai (SH/BW)Ezreal/Teemo (FR/PZ),Ezreal/Teemo (FR/PZ)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Ezreal/Teemo (FR/PZ),29,50,0.58
Pyke/Rek'Sai,Fizz/Lulu (BC/PZ),Pyke/Rek'Sai (SH/BW)Fizz/Lulu (BC/PZ),Fizz/Lulu (BC/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Fizz/Lulu (BC/PZ),114,280,0.41
Pyke/Rek'Sai,Gangplank/Miss Fortune (BW/NX),Pyke/Rek'Sai (SH/BW)Gangplank/Miss Fortune (BW/NX),Gangplank/Miss Fortune (BW/NX)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Gangplank/Miss Fortune (BW/NX),30,80,0.38
Pyke/Rek'Sai,Gangplank/Sejuani,Pyke/Rek'Sai (SH/BW)Gangplank/Sejuani (BW/FR),Gangplank/Sejuani (BW/FR)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Gangplank/Sejuani (BW/FR),36,81,0.44
Pyke/Rek'Sai,Heimerdinger/Jayce (IO/PZ),Pyke/Rek'Sai (SH/BW)Heimerdinger/Jayce (IO/PZ),Heimerdinger/Jayce (IO/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Heimerdinger/Jayce (IO/PZ),31,61,0.51
Pyke/Rek'Sai,Heimerdinger/Jayce (PZ/SI),Pyke/Rek'Sai (SH/BW)Heimerdinger/Jayce (PZ/SI),Heimerdinger/Jayce (PZ/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Heimerdinger/Jayce (PZ/SI),15,32,0.47
Pyke/Rek'Sai,Jayce/Lux,Pyke/Rek'Sai (SH/BW)Jayce/Lux (DE/PZ),Jayce/Lux (DE/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Jayce/Lux (DE/PZ),43,89,0.48
Pyke/Rek'Sai,Jinx (FR/PZ),Pyke/Rek'Sai (SH/BW)Jinx (FR/PZ),Jinx (FR/PZ)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Jinx (FR/PZ),19,32,0.59
Pyke/Rek'Sai,Karma/Kindred,Pyke/Rek'Sai (SH/BW)Karma/Kindred (IO/SI),Karma/Kindred (IO/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Karma/Kindred (IO/SI),37,64,0.58
Pyke/Rek'Sai,Karma/Senna,Pyke/Rek'Sai (SH/BW)Karma/Senna (IO/SI),Karma/Senna (IO/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Karma/Senna (IO/SI),27,41,0.66
Pyke/Rek'Sai,Kindred/Lux,Pyke/Rek'Sai (SH/BW)Kindred/Lux (SI/DE),Kindred/Lux (SI/DE)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Kindred/Lux (SI/DE),21,39,0.54
Pyke/Rek'Sai,Kindred/Nasus,Pyke/Rek'Sai (SH/BW)Kindred/Nasus (SI/SH),Kindred/Nasus (SI/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Kindred/Nasus (SI/SH),31,72,0.43
Pyke/Rek'Sai,Kindred/Viego (IO/SI),Pyke/Rek'Sai (SH/BW)Kindred/Viego (IO/SI),Kindred/Viego (IO/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Kindred/Viego (IO/SI),172,311,0.55
Pyke/Rek'Sai,Lee Sin/Zoe,Pyke/Rek'Sai (SH/BW)Lee Sin/Zoe (MT/IO),Lee Sin/Zoe (MT/IO)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Lee Sin/Zoe (MT/IO),51,86,0.59
Pyke/Rek'Sai,Lissandra/Taliyah,Pyke/Rek'Sai (SH/BW)Lissandra/Taliyah (FR/SH),Lissandra/Taliyah (FR/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Lissandra/Taliyah (FR/SH),144,218,0.66
Pyke/Rek'Sai,Lissandra/Trundle (FR/SI),Pyke/Rek'Sai (SH/BW)Lissandra/Trundle (FR/SI),Lissandra/Trundle (FR/SI)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Lissandra/Trundle (FR/SI),45,75,0.60
Pyke/Rek'Sai,Lulu/Poppy (DE/IO),Pyke/Rek'Sai (SH/BW)Lulu/Poppy (DE/IO),Lulu/Poppy (DE/IO)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Lulu/Poppy (DE/IO),46,76,0.61
Pyke/Rek'Sai,Lulu/Zed (DE/IO),Pyke/Rek'Sai (SH/BW)Lulu/Zed (DE/IO),Lulu/Zed (DE/IO)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Lulu/Zed (DE/IO),18,47,0.38
Pyke/Rek'Sai,Lux/Zoe,Pyke/Rek'Sai (SH/BW)Lux/Zoe (MT/DE),Lux/Zoe (MT/DE)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Lux/Zoe (MT/DE),26,42,0.62
Pyke/Rek'Sai,Malphite/Taliyah,Pyke/Rek'Sai (SH/BW)Malphite/Taliyah (SH/MT),Malphite/Taliyah (SH/MT)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Malphite/Taliyah (SH/MT),23,40,0.58
Pyke/Rek'Sai,Maokai/Nautilus,Pyke/Rek'Sai (SH/BW)Maokai/Nautilus (SI/BW),Maokai/Nautilus (SI/BW)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Maokai/Nautilus (SI/BW),46,91,0.51
Pyke/Rek'Sai,Miss Fortune/Poppy (BW/DE),Pyke/Rek'Sai (SH/BW)Miss Fortune/Poppy (BW/DE),Miss Fortune/Poppy (BW/DE)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Miss Fortune/Poppy (BW/DE),39,52,0.75
Pyke/Rek'Sai,Miss Fortune/Quinn,Pyke/Rek'Sai (SH/BW)Miss Fortune/Quinn (BW/DE),Miss Fortune/Quinn (BW/DE)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Miss Fortune/Quinn (BW/DE),410,788,0.52
Pyke/Rek'Sai,Nami/Twisted Fate (BW/PZ),Pyke/Rek'Sai (SH/BW)Nami/Twisted Fate (BW/PZ),Nami/Twisted Fate (BW/PZ)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Nami/Twisted Fate (BW/PZ),89,130,0.68
Pyke/Rek'Sai,Pantheon (DE/MT),Pyke/Rek'Sai (SH/BW)Pantheon (DE/MT),Pantheon (DE/MT)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Pantheon (DE/MT),77,164,0.47
Pyke/Rek'Sai,Pantheon/Shyvana,Pyke/Rek'Sai (SH/BW)Pantheon/Shyvana (DE/MT),Pantheon/Shyvana (DE/MT)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Pantheon/Shyvana (DE/MT),215,331,0.65
Pyke/Rek'Sai,Pantheon/Taric (DE/MT),Pyke/Rek'Sai (SH/BW)Pantheon/Taric (DE/MT),Pantheon/Taric (DE/MT)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Pantheon/Taric (DE/MT),105,216,0.49
Pyke/Rek'Sai,Pyke/Rek'Sai,Pyke/Rek'Sai (SH/BW)Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Pyke/Rek'Sai (SH/BW),369,738,0.50
Pyke/Rek'Sai,Senna/Veigar,Pyke/Rek'Sai (SH/BW)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Senna/Veigar (SI/BC),505,889,0.57
Pyke/Rek'Sai,SunDisc,Pyke/Rek'Sai (SH/BW)Azir/Xerath (SH),Azir/Xerath (SH)Pyke/Rek'Sai (SH/BW),1,Masters,Pyke/Rek'Sai (SH/BW),Azir/Xerath (SH),164,218,0.75
Pyke/Rek'Sai,Taliyah/Ziggs,Pyke/Rek'Sai (SH/BW)Taliyah/Ziggs (BC/SH),Taliyah/Ziggs (BC/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Taliyah/Ziggs (BC/SH),72,175,0.41
Pyke/Rek'Sai,Trundle/Tryndamere (FR/SI),Pyke/Rek'Sai (SH/BW)Trundle/Tryndamere (FR/SI),Trundle/Tryndamere (FR/SI)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Trundle/Tryndamere (FR/SI),232,418,0.56
Pyke/Rek'Sai,Xerath/Zilean (BC/SH),Pyke/Rek'Sai (SH/BW)Xerath/Zilean (BC/SH),Xerath/Zilean (BC/SH)Pyke/Rek'Sai (SH/BW),2,Masters,Pyke/Rek'Sai (SH/BW),Xerath/Zilean (BC/SH),225,453,0.50
Renekton/Sivir (FR/SH),Ahri/Kennen (IO/SH),Renekton/Sivir (FR/SH)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Renekton/Sivir (FR/SH),1,Masters,Renekton/Sivir (FR/SH),Ahri/Kennen (IO/SH),11,37,0.30
Renekton/Sivir (FR/SH),Senna/Veigar,Renekton/Sivir (FR/SH)Senna/Veigar (SI/BC),Senna/Veigar (SI/BC)Renekton/Sivir (FR/SH),1,Masters,Renekton/Sivir (FR/SH),Senna/Veigar (SI/BC),19,31,0.61
Senna/Veigar,Ahri/Kennen (DE/IO),Senna/Veigar (SI/BC)Ahri/Kennen (DE/IO),Ahri/Kennen (DE/IO)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Ahri/Kennen (DE/IO),15,42,0.36
Senna/Veigar,Ahri/Kennen (IO),Senna/Veigar (SI/BC)Ahri/Kennen (IO),Ahri/Kennen (IO)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Ahri/Kennen (IO),24,47,0.51
Senna/Veigar,Ahri/Kennen (IO/NX),Senna/Veigar (SI/BC)Ahri/Kennen (IO/NX),Ahri/Kennen (IO/NX)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Ahri/Kennen (IO/NX),62,111,0.56
Senna/Veigar,Ahri/Kennen (IO/SH),Senna/Veigar (SI/BC)Ahri/Kennen (IO/SH),Ahri/Kennen (IO/SH)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Ahri/Kennen (IO/SH),555,1152,0.48
Senna/Veigar,Ahri/Kennen (IO/SI),Senna/Veigar (SI/BC)Ahri/Kennen (IO/SI),Ahri/Kennen (IO/SI)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Ahri/Kennen (IO/SI),268,513,0.52
Senna/Veigar,Ahri/Lulu (IO/PZ),Senna/Veigar (SI/BC)Ahri/Lulu (IO/PZ),Ahri/Lulu (IO/PZ)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Ahri/Lulu (IO/PZ),61,142,0.43
Senna/Veigar,Akshan/Sivir (DE/SH),Senna/Veigar (SI/BC)Akshan/Sivir (DE/SH),Akshan/Sivir (DE/SH)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Akshan/Sivir (DE/SH),91,220,0.41
Senna/Veigar,Anivia (FR/SI),Senna/Veigar (SI/BC)Anivia (FR/SI),Anivia (FR/SI)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Anivia (FR/SI),127,262,0.48
Senna/Veigar,Ashe/LeBlanc,Senna/Veigar (SI/BC)Ashe/LeBlanc (FR/NX),Ashe/LeBlanc (FR/NX)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Ashe/LeBlanc (FR/NX),73,103,0.71
Senna/Veigar,Aurelion Sol/Trundle,Senna/Veigar (SI/BC)Aurelion Sol/Trundle (FR/MT),Aurelion Sol/Trundle (FR/MT)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Aurelion Sol/Trundle (FR/MT),28,58,0.48
Senna/Veigar,Aurelion Sol/Zoe (FR/MT),Senna/Veigar (SI/BC)Aurelion Sol/Zoe (FR/MT),Aurelion Sol/Zoe (FR/MT)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Aurelion Sol/Zoe (FR/MT),54,106,0.51
Senna/Veigar,Azir/Irelia,Senna/Veigar (SI/BC)Azir/Irelia (SH/IO),Azir/Irelia (SH/IO)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Azir/Irelia (SH/IO),45,96,0.47
Senna/Veigar,BandleTree,Senna/Veigar (SI/BC)Poppy/Ziggs/Kennen (NX/SI),Poppy/Ziggs/Kennen (NX/SI)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Poppy/Ziggs/Kennen (NX/SI),73,230,0.34
Senna/Veigar,Braum/Vladimir,Senna/Veigar (SI/BC)Braum/Vladimir (FR/NX),Braum/Vladimir (FR/NX)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Braum/Vladimir (FR/NX),16,36,0.44
Senna/Veigar,Caitlyn/Ezreal (NX/PZ),Senna/Veigar (SI/BC)Caitlyn/Ezreal (NX/PZ),Caitlyn/Ezreal (NX/PZ)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Caitlyn/Ezreal (NX/PZ),17,34,0.50
Senna/Veigar,Caitlyn/Senna,Senna/Veigar (SI/BC)Caitlyn/Senna (PZ/SI),Caitlyn/Senna (PZ/SI)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Caitlyn/Senna (PZ/SI),14,36,0.39
Senna/Veigar,Caitlyn/Teemo (BC/PZ),Senna/Veigar (SI/BC)Caitlyn/Teemo (BC/PZ),Caitlyn/Teemo (BC/PZ)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Caitlyn/Teemo (BC/PZ),141,288,0.49
Senna/Veigar,Championless (FR/PZ),Senna/Veigar (SI/BC)Poros (FR/PZ),Poros (FR/PZ)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Poros (FR/PZ),302,731,0.41
Senna/Veigar,Darius/Elise,Senna/Veigar (SI/BC)Darius/Elise (NX/SI),Darius/Elise (NX/SI)Senna/Veigar (SI/BC),1,Masters,Senna/Veigar (SI/BC),Darius/Elise (NX/SI),58,83,0.70
Senna/Veigar,Diana/Nocturne,Senna/Veigar (SI/BC)Diana/Nocturne (MT/SI),Diana/Nocturne (MT/SI)Senna/Veigar (SI/BC),2,Masters,Senna/Veigar (SI/BC),Diana/Nocturne (MT/SI),127,180,0.71
